senior_citizen,tenure_months,monthly_charges,total_charges,churn,total_services,is_auto_payment,gender_Male,partner_Yes,dependents_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0,30,80.77,2432.92,0,3,1,False,False,True,False,True,True,False,False,False,False,True,False,False
0,51,88.36,4497.9,0,3,0,True,False,False,False,True,False,False,False,True,False,False,False,True
0,29,33.03,958.37,0,2,0,False,True,False,True,False,True,False,True,False,False,False,True,False
0,56,102.88,5760.84,0,2,1,False,True,True,False,True,False,True,False,True,False,True,False,False
0,17,44.2,749.12,0,1,0,True,True,True,True,False,False,True,True,False,False,False,False,True
1,69,116.74,8054.66,1,2,1,False,False,False,False,True,False,True,False,False,True,True,False,False
1,53,53.17,2815.3,0,2,0,True,True,True,True,False,False,False,False,True,False,False,False,True
1,43,42.38,1828.56,1,3,0,False,True,False,False,True,True,False,True,False,False,False,True,False
1,23,31.12,722.47,0,2,0,True,False,False,False,False,True,False,True,False,True,False,True,False
1,16,82.66,1323.0,0,2,1,False,True,False,True,False,True,False,False,False,False,False,False,False
1,4,52.99,211.25,0,3,0,False,False,True,False,True,True,False,True,False,True,False,True,False
1,67,106.12,7107.57,0,2,1,True,True,True,True,False,True,False,True,False,True,True,False,False
0,27,85.34,2304.63,0,2,1,True,False,True,False,False,False,False,False,True,False,False,False,False
1,50,78.74,3946.24,0,1,1,True,True,True,False,False,False,True,True,False,True,True,False,False
0,51,22.36,1139.84,0,2,1,True,True,True,False,False,False,False,False,False,True,True,False,False
0,5,52.93,260.45,1,1,0,True,False,True,False,False,False,True,False,False,False,False,True,False
1,42,36.04,1511.69,0,2,0,True,True,True,True,False,True,False,True,False,False,False,False,True
0,21,73.4,1545.17,0,2,1,False,True,True,False,True,False,True,False,False,True,True,False,False
0,5,64.56,319.21,0,2,0,False,True,False,False,True,False,True,True,False,True,False,True,False
0,46,54.86,2523.39,0,2,0,True,True,False,False,False,True,False,True,False,True,False,False,True
0,45,50.57,2278.01,0,3,0,False,True,False,False,True,False,False,False,True,False,False,False,True
1,26,98.59,2560.13,0,2,0,True,False,True,True,False,True,False,True,False,True,False,False,True
0,56,106.04,5929.42,0,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False
1,63,56.17,3533.35,1,3,0,True,True,True,False,True,False,False,False,False,False,False,False,True
0,26,105.51,2738.97,0,2,1,True,False,False,False,True,False,True,False,True,False,True,False,False
0,8,93.45,746.46,1,2,0,False,True,False,True,False,True,False,False,False,True,False,False,True
1,52,39.29,2043.3,0,3,0,False,True,False,False,True,True,False,False,True,True,False,True,False
0,56,66.94,3752.76,0,1,1,True,False,True,False,False,False,True,False,True,True,False,False,False
0,28,55.33,1543.1,0,3,1,True,True,True,False,True,False,False,False,False,False,False,False,False
0,2,93.37,190.13,0,3,0,False,False,True,False,True,True,False,False,True,True,False,True,False
1,14,33.1,461.55,0,1,1,False,False,True,False,False,False,True,False,True,True,True,False,False
1,7,87.31,602.24,0,3,1,False,True,False,False,True,False,False,True,False,True,False,False,False
0,23,69.67,1602.48,1,2,1,True,True,True,True,False,False,False,False,False,True,True,False,False
1,18,63.21,1144.36,0,1,0,False,True,True,True,False,False,True,False,True,False,False,False,True
0,15,28.79,436.27,0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False
0,28,20.27,567.18,0,2,1,True,True,True,False,False,False,False,True,False,False,False,False,False
0,57,102.74,5861.81,0,2,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,44,41.69,1835.32,1,2,0,False,False,True,False,True,False,True,False,False,True,False,True,False
0,13,77.91,1017.74,1,2,0,False,True,False,False,True,False,True,False,False,False,False,True,False
1,68,53.94,3659.61,0,3,0,False,True,True,False,True,False,False,True,False,False,False,True,False
1,18,26.99,479.57,0,1,1,True,True,True,True,False,False,True,True,False,False,True,False,False
0,34,74.3,2529.85,0,1,1,True,True,False,True,False,False,True,False,True,True,True,False,False
0,40,61.63,2472.9,0,2,1,True,False,False,False,False,True,False,False,True,False,False,False,False
1,42,46.77,1966.43,0,2,0,False,True,True,True,False,False,False,False,True,True,False,False,True
0,6,108.66,649.47,1,2,0,True,False,False,False,False,True,False,False,False,False,False,False,True
1,64,75.61,4834.79,1,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False
1,56,68.32,3824.34,0,3,0,True,True,True,False,True,False,False,True,False,False,False,True,False
1,70,79.13,5545.17,0,2,0,False,True,True,False,False,True,False,False,True,True,False,True,False
0,33,19.01,625.62,1,2,0,False,True,True,True,False,False,False,False,False,True,False,False,True
1,21,33.61,711.05,1,2,1,False,True,False,True,False,False,False,False,False,True,True,False,False
0,4,103.76,418.3,1,2,1,True,False,True,True,False,True,False,False,False,True,True,False,False
1,62,46.9,2916.37,0,3,0,False,True,False,False,True,True,False,False,False,False,False,False,True
1,24,108.37,2601.88,0,2,1,True,False,False,True,False,False,False,False,True,True,False,False,False
1,3,70.96,212.63,1,2,1,False,False,True,True,False,True,False,True,False,True,True,False,False
0,40,88.29,3537.09,0,3,1,True,True,False,False,True,True,False,True,False,False,False,False,False
1,24,29.51,703.56,0,2,0,False,False,True,True,False,True,False,False,True,True,False,True,False
0,66,76.14,5023.02,0,3,0,False,False,False,False,True,False,False,False,False,True,False,False,True
1,4,18.78,66.72,0,3,0,True,True,True,False,True,True,False,True,False,True,False,False,True
1,51,100.75,5131.98,0,2,0,True,False,True,False,True,False,True,True,False,True,False,False,True
1,66,74.2,4906.82,0,2,0,False,True,False,True,False,False,False,False,False,True,False,False,True
1,8,66.15,532.66,0,3,0,True,True,False,False,True,False,False,False,False,False,False,False,True
0,45,95.58,4294.25,0,2,1,False,True,True,False,True,False,True,False,False,True,False,False,False
1,70,115.53,8093.07,0,2,0,True,False,True,False,False,True,False,True,False,True,False,False,True
1,68,61.01,4145.16,0,2,0,False,False,True,False,True,False,True,False,True,False,False,False,True
1,20,42.61,855.4,0,2,1,True,False,False,True,False,False,False,False,True,True,True,False,False
0,47,89.33,4201.64,1,2,0,True,False,True,False,True,False,True,False,False,False,False,False,True
0,14,47.26,669.96,0,2,1,False,True,False,False,False,False,False,False,True,True,False,False,False
0,37,69.11,2554.38,1,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False
0,3,23.46,66.68,0,1,1,True,True,False,False,False,False,True,True,False,True,True,False,False
1,50,63.9,3181.55,0,2,0,False,False,False,True,False,True,False,False,True,True,False,False,True
0,5,24.62,122.49,0,2,0,False,True,False,True,False,True,False,True,False,True,False,True,False
0,44,38.52,1698.51,0,3,1,False,False,True,False,True,False,False,False,True,True,False,False,False
0,40,99.64,3989.91,0,3,0,False,False,True,False,True,True,False,False,False,True,False,True,False
0,65,32.2,2099.26,0,2,1,False,True,False,False,True,False,True,False,True,False,False,False,False
0,17,29.98,511.11,0,1,0,False,True,True,False,False,False,True,False,True,False,False,False,True
1,15,65.64,987.12,0,2,0,True,True,False,True,False,True,False,False,True,False,False,False,True
0,35,53.31,1866.19,1,3,0,True,True,True,False,True,True,False,False,False,False,False,True,False
1,49,103.75,5087.29,1,3,0,False,False,False,False,True,True,False,False,False,False,False,False,True
1,60,115.24,6909.73,0,2,1,False,False,True,False,False,False,False,True,False,False,True,False,False
0,9,38.85,342.61,0,1,0,False,False,True,True,False,False,True,False,True,True,False,True,False
1,35,111.36,3893.46,0,1,0,False,True,True,False,False,False,True,True,False,False,False,False,True
1,64,75.98,4863.79,0,3,0,False,True,False,False,True,False,False,False,True,True,False,True,False
0,64,96.79,6188.06,0,2,0,False,True,True,True,False,False,False,False,False,False,False,True,False
0,11,98.17,1076.7,1,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False
1,14,98.6,1377.39,0,1,0,False,False,False,True,False,False,True,False,True,False,False,True,False
0,35,34.76,1220.51,1,1,1,False,True,True,True,False,False,True,False,False,False,False,False,False
1,5,41.94,213.0,0,2,0,False,False,False,False,True,False,True,True,False,True,False,False,True
1,26,109.49,2847.09,0,2,0,False,True,False,True,False,True,False,True,False,True,False,True,False
1,42,57.69,2425.24,0,2,1,False,False,True,False,False,True,False,True,False,False,True,False,False
0,40,63.67,2549.15,0,3,1,True,True,False,False,True,True,False,True,False,False,True,False,False
0,14,108.67,1519.56,0,1,0,True,False,True,False,False,False,True,True,False,False,False,True,False
0,38,72.5,2752.29,0,1,0,True,False,False,True,False,False,True,False,True,True,False,False,True
0,63,68.77,4340.19,1,2,0,True,True,True,True,False,True,False,False,False,False,False,False,True
1,25,53.96,1336.55,0,3,0,False,False,False,False,True,False,False,False,True,True,False,False,True
1,66,72.88,4806.37,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False
1,51,72.81,3712.29,1,2,0,True,True,False,True,False,True,False,False,False,True,False,False,True
0,70,112.7,7891.8,0,3,0,True,True,False,False,True,True,False,False,True,True,False,True,False
0,7,91.67,647.37,0,2,1,False,True,True,True,False,True,False,False,True,False,False,False,False
1,42,32.25,1363.78,0,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,15,106.55,1597.79,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False
1,33,71.86,2371.26,0,1,0,False,False,False,False,False,False,True,False,True,False,False,False,True
0,27,97.5,2634.31,0,3,0,True,True,False,False,True,True,False,False,True,True,False,True,False
1,38,93.87,3564.4,0,2,0,False,False,False,False,False,True,False,False,True,True,False,False,True
0,27,93.02,2505.62,1,3,1,False,False,False,False,True,True,False,False,False,True,False,False,False
1,68,75.52,5134.88,0,2,0,True,True,False,False,True,False,True,False,False,False,False,True,False
1,10,67.9,682.73,0,2,1,True,True,False,False,False,True,False,True,False,False,False,False,False
0,38,72.17,2741.25,0,2,1,False,False,True,False,True,False,True,False,True,True,True,False,False
0,47,103.32,4858.11,1,2,0,True,False,False,False,False,False,False,False,False,True,False,False,True
1,52,58.18,3016.02,1,1,1,False,False,True,False,False,False,True,False,False,True,True,False,False
0,29,72.51,2102.88,0,2,0,False,False,True,True,False,True,False,True,False,True,False,False,True
1,29,41.29,1195.39,0,3,1,True,True,True,False,True,True,False,False,True,False,True,False,False
1,45,90.61,4071.07,1,1,0,False,False,True,True,False,False,True,False,False,False,False,True,False
0,36,72.79,2623.73,0,2,1,False,True,True,False,True,False,True,False,False,True,False,False,False
0,43,78.45,3382.58,0,2,0,False,True,False,False,True,False,True,True,False,True,False,True,False
1,20,36.5,734.95,0,2,1,True,False,False,False,True,False,True,False,True,False,True,False,False
1,38,41.1,1567.07,0,2,0,True,False,False,True,False,False,False,True,False,True,False,False,True
0,23,64.68,1491.2,0,2,1,True,True,True,False,True,False,True,False,False,True,False,False,False
1,46,80.05,3685.53,0,3,0,True,False,True,False,True,False,False,False,True,True,False,True,False
0,13,32.23,409.99,0,2,1,True,False,False,False,False,False,False,False,True,False,True,False,False
0,60,77.84,4669.76,1,1,0,True,True,False,False,False,False,True,False,False,False,False,False,True
0,68,97.65,6642.74,0,2,0,False,True,False,True,False,False,False,True,False,True,False,False,True
0,37,89.33,3307.87,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,31,79.22,2462.18,1,1,1,False,True,True,True,False,False,True,False,False,True,True,False,False
0,51,92.26,4700.1,1,1,1,True,True,True,False,False,False,True,False,False,False,False,False,False
1,40,102.71,4111.44,0,2,1,False,True,True,True,False,False,False,True,False,False,False,False,False
0,11,63.56,693.83,0,2,1,False,True,True,True,False,False,False,False,True,True,False,False,False
1,46,41.96,1929.1,1,2,1,False,False,True,False,False,True,False,False,False,True,True,False,False
1,36,30.78,1107.77,0,3,0,False,False,False,False,True,True,False,True,False,True,False,True,False
0,57,51.63,2947.22,0,1,0,True,True,True,False,False,False,True,True,False,False,False,False,True
1,54,70.39,3804.78,0,2,1,False,True,True,False,False,True,False,False,False,False,True,False,False
0,40,79.34,3174.2,0,1,1,True,False,False,True,False,False,True,False,True,True,False,False,False
1,47,23.75,1105.49,0,1,0,True,True,False,False,False,False,True,False,True,False,False,False,True
0,9,38.91,352.41,1,2,1,True,True,False,False,False,False,False,False,False,False,False,False,False
1,57,18.72,1065.7,0,3,1,True,False,True,False,True,False,False,False,True,False,True,False,False
0,41,29.73,1225.89,0,3,1,True,False,False,False,True,True,False,False,False,False,True,False,False
0,25,105.03,2631.52,0,2,0,False,False,True,True,False,True,False,True,False,True,False,True,False
1,38,53.06,2011.59,1,2,1,True,True,False,False,False,True,False,False,False,True,True,False,False
1,34,110.55,3761.61,0,2,0,False,False,False,True,False,False,False,False,True,True,False,True,False
1,43,21.55,929.66,1,3,1,False,False,False,False,True,False,False,False,False,True,True,False,False
1,51,43.2,2205.85,1,3,1,True,True,False,False,True,False,False,False,False,True,True,False,False
1,25,68.34,1710.5,0,2,1,True,True,False,True,False,True,False,False,False,True,True,False,False
0,70,21.65,1518.65,0,2,1,False,False,True,False,True,False,True,False,False,False,True,False,False
0,33,54.67,1811.62,0,1,1,True,True,True,False,False,False,True,False,True,False,True,False,False
0,63,46.15,2904.69,0,2,0,False,False,False,False,False,True,False,True,False,True,False,False,True
1,26,19.57,504.29,0,2,1,False,False,True,True,False,False,False,False,True,False,False,False,False
0,49,36.14,1774.77,0,1,1,True,False,True,False,False,False,True,True,False,False,False,False,False
0,49,74.26,3629.32,0,2,0,False,True,True,False,False,False,False,False,False,True,False,False,True
0,63,118.44,7464.99,0,2,0,False,False,False,True,False,False,False,False,True,False,False,False,True
1,49,48.36,2372.02,0,2,1,True,False,True,False,True,False,True,False,True,True,True,False,False
1,13,58.18,744.61,0,2,0,True,True,False,False,False,True,False,False,True,False,False,True,False
1,51,39.35,2003.67,0,1,0,True,True,False,True,False,False,True,False,True,False,False,False,True
1,62,38.87,2417.82,0,3,0,True,False,True,False,True,False,False,False,False,True,False,True,False
