customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,total_services,is_auto_payment,Probability_Churn,Risk_Segment,Main_Churn_Reason
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,Male,1,Yes,Yes,6,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,55.45,332.89,No,0-1 Year,3,0,0.3482,Medium Risk,Contract One Year
8181a8cc-3691-47eb-89a2-688b12c136e0,Male,1,Yes,Yes,37,Yes,No,DSL,Month-to-month,No,Mailed check,111.55,4119.76,Yes,2-4 Years,2,0,0.6678,Medium Risk,Contract One Year
5958a499-eeea-463e-a1e8-ac6843e42caf,Male,0,Yes,Yes,46,Yes,No,DSL,Two year,No,Electronic check,115.4,5310.88,No,2-4 Years,2,0,0.0178,Low Risk,Contract One Year
3e896c64-e117-4ac3-919c-4ea3e1805081,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,103.98,6245.12,No,4+ Years,3,0,0.0125,Low Risk,Contract One Year
702cdd20-2862-48b8-88f4-ef125e9953d2,Female,1,No,Yes,63,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.97,3089.97,No,4+ Years,1,1,0.2568,Low Risk,Contract One Year
4d71c366-b41b-4143-8b10-550cd5704f32,Female,0,Yes,No,32,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),103.79,3321.13,No,2-4 Years,2,1,0.0308,Low Risk,Contract One Year
ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,Female,0,Yes,No,67,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),35.28,2362.59,No,4+ Years,3,1,0.2499,Low Risk,Contract One Year
aaf91531-0200-41f0-8768-a84fa76afde6,Female,1,No,No,25,Yes,Yes,No,One year,Yes,Electronic check,57.92,1447.81,No,2-4 Years,2,0,0.0772,Low Risk,Contract Two Year
ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,Male,1,No,Yes,54,Yes,No,Fiber optic,One year,No,Credit card (automatic),88.2,4768.93,No,4+ Years,2,1,0.061,Low Risk,Contract Two Year
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,Male,1,No,No,46,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),28.02,1292.72,No,2-4 Years,3,1,0.0305,Low Risk,Contract Two Year
e3c43657-1d8c-4bac-83b4-09ef2260e70f,Male,0,Yes,Yes,32,Yes,No,DSL,Two year,No,Mailed check,85.7,2740.47,No,2-4 Years,2,0,0.0397,Low Risk,Contract One Year
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,Male,1,Yes,No,23,Yes,No,No,One year,Yes,Bank transfer (automatic),32.33,741.54,No,1-2 Years,1,1,0.0175,Low Risk,Contract Two Year
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,Female,1,Yes,Yes,27,Yes,No phone service,No,One year,Yes,Electronic check,47.93,1291.7,No,2-4 Years,1,0,0.0662,Low Risk,Contract Two Year
afffcfd2-341e-440b-97c7-00aab7b56ea7,Female,1,Yes,No,17,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),103.54,1754.86,No,1-2 Years,3,1,0.0162,Low Risk,Contract Two Year
81627cf1-4394-42e6-9a58-7e8aa25d6b29,Male,0,No,No,9,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,88.85,806.41,Yes,0-1 Year,2,0,0.8215,High Risk,Contract Two Year
e87d1c78-e7c4-41c7-8049-7b717d106c60,Female,0,Yes,Yes,48,Yes,No phone service,No,Two year,Yes,Credit card (automatic),73.81,3538.94,No,4+ Years,1,1,0.0178,Low Risk,Contract One Year
a2607723-17a0-4f49-8d01-280fd89a40c0,Female,1,No,Yes,42,Yes,No,Fiber optic,Two year,No,Electronic check,99.59,4185.23,No,2-4 Years,2,0,0.0191,Low Risk,Contract One Year
0b49452d-46d4-43f3-9450-281c6c6f7633,Male,0,Yes,Yes,50,Yes,Yes,DSL,One year,No,Credit card (automatic),105.39,5266.19,No,4+ Years,3,1,0.0392,Low Risk,Contract Two Year
217d65a0-c568-41cd-9563-f61600e85ece,Female,1,No,No,13,Yes,No phone service,No,Month-to-month,No,Credit card (automatic),26.45,341.46,Yes,1-2 Years,1,1,0.5947,Medium Risk,Contract One Year
295d6fbf-430f-401d-bad4-09e2a319dcb4,Male,1,No,No,7,Yes,No phone service,DSL,One year,Yes,Electronic check,68.65,479.98,No,0-1 Year,2,0,0.0406,Low Risk,Contract Two Year
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,Male,1,Yes,Yes,45,Yes,No,Fiber optic,One year,Yes,Electronic check,37.77,1702.38,No,2-4 Years,2,0,0.0694,Low Risk,Contract Two Year
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,Female,1,Yes,Yes,8,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.8,709.1,No,0-1 Year,1,1,0.0404,Low Risk,Contract One Year
b0e6a969-e213-42b0-b1ee-dba313432e61,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),23.35,367.9,Yes,1-2 Years,2,1,0.3872,Medium Risk,Contract One Year
093923de-8bab-4e3b-a628-6bfbe767dcea,Female,1,No,Yes,15,Yes,No,DSL,One year,Yes,Credit card (automatic),56.0,840.1,No,1-2 Years,2,1,0.0334,Low Risk,Contract Two Year
8d7248e2-951f-48d0-9e84-f058d5a804eb,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,Two year,No,Electronic check,62.32,4109.29,No,4+ Years,2,0,0.038,Low Risk,Contract One Year
0ab54bde-20a0-4502-ae06-809725e97977,Female,1,No,Yes,63,Yes,No,DSL,Month-to-month,Yes,Mailed check,21.86,1384.9,No,4+ Years,2,0,0.2921,Low Risk,Contract One Year
eededb07-e623-4689-9d59-cd2a4eea04e7,Female,1,Yes,Yes,25,Yes,No phone service,DSL,One year,Yes,Mailed check,33.83,844.45,No,2-4 Years,2,0,0.0297,Low Risk,Contract Two Year
0a368ce7-dc57-4131-b8e1-daa7cbceabde,Male,0,Yes,No,62,Yes,No,No,Two year,No,Bank transfer (automatic),47.05,2913.76,No,4+ Years,1,1,0.0215,Low Risk,Contract One Year
ae9bec36-35c7-436c-9b99-62c6e61fecc0,Female,0,No,Yes,58,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),104.72,6083.63,No,4+ Years,2,1,0.0206,Low Risk,Contract One Year
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,Male,1,Yes,No,49,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),22.0,1081.69,Yes,4+ Years,2,1,0.7038,High Risk,Contract One Year
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,Female,0,Yes,No,70,Yes,No,No,Two year,Yes,Credit card (automatic),48.73,3406.62,No,4+ Years,1,1,0.0511,Low Risk,Contract One Year
bfddc3d9-9ee3-4c2a-b94d-62046808593f,Male,1,No,Yes,60,Yes,No phone service,Fiber optic,Month-to-month,No,Electronic check,51.08,3060.85,Yes,4+ Years,2,0,0.6926,Medium Risk,Contract One Year
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,Male,0,Yes,No,8,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.63,767.41,No,0-1 Year,1,1,0.0408,Low Risk,Contract One Year
ccc56569-f9e8-4369-a999-b735dd56cc94,Female,1,No,No,5,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.21,321.27,No,0-1 Year,1,1,0.0165,Low Risk,Contract One Year
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,Male,1,Yes,No,6,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),23.44,145.09,No,0-1 Year,2,1,0.0503,Low Risk,Contract One Year
ecab3301-bc8f-4d29-adea-94930658663a,Male,0,No,No,47,Yes,Yes,No,Two year,No,Mailed check,88.55,4158.54,No,2-4 Years,2,0,0.0403,Low Risk,Contract One Year
696608aa-ee49-4329-884a-7b28550a1b46,Male,1,No,No,40,Yes,No phone service,No,Two year,Yes,Credit card (automatic),91.22,3652.31,No,2-4 Years,1,1,0.0173,Low Risk,Contract One Year
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,Female,0,No,No,13,Yes,No phone service,DSL,One year,No,Mailed check,115.69,1492.78,No,1-2 Years,2,0,0.0332,Low Risk,Contract Two Year
28c13091-444d-410b-bf87-e362cf8d446a,Male,0,Yes,Yes,30,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),22.38,670.63,No,2-4 Years,2,1,0.0076,Low Risk,Contract One Year
61ee411a-1bac-47a7-b386-f7a4c991603f,Male,1,Yes,Yes,63,Yes,No phone service,No,Two year,Yes,Credit card (automatic),61.82,3891.57,No,4+ Years,1,1,0.0256,Low Risk,Contract One Year
787f2425-dbcc-4477-89e9-db0adf465290,Male,1,No,Yes,58,Yes,No,No,One year,No,Mailed check,26.13,1513.26,No,4+ Years,1,0,0.0297,Low Risk,Contract Two Year
eb1fa9f2-d10b-41d0-b317-347038f16a81,Male,1,No,Yes,62,Yes,No,No,Two year,No,Credit card (automatic),102.27,6340.23,No,4+ Years,1,1,0.0367,Low Risk,Contract One Year
d20eac17-4e20-4d1a-9983-36e375d66ed4,Female,1,No,Yes,9,Yes,No phone service,No,Month-to-month,No,Electronic check,87.44,792.65,Yes,0-1 Year,1,0,0.7757,High Risk,Contract One Year
39118497-3a43-42ba-9f0f-06cbcb9bc326,Female,1,Yes,Yes,1,Yes,No,DSL,Month-to-month,No,Credit card (automatic),35.67,29.9,No,0-1 Year,2,1,0.3374,Medium Risk,Contract One Year
6601ddd0-3170-4437-a8f7-ef5a060edf5b,Male,1,Yes,Yes,1,Yes,No,Fiber optic,Month-to-month,No,Electronic check,62.71,51.77,Yes,0-1 Year,2,0,0.719,High Risk,Contract Two Year
11c58ef0-dd46-4c09-8752-87aa5408f9ac,Female,1,Yes,No,48,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),36.63,1753.05,Yes,4+ Years,2,1,0.6809,Medium Risk,Contract One Year
59e4b671-4774-4c58-85f8-bc16f7860b50,Male,1,Yes,Yes,1,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),114.21,119.32,No,0-1 Year,2,1,0.0952,Low Risk,Contract Two Year
adf4e62d-6651-429e-8268-690ba43825b5,Female,0,Yes,Yes,64,Yes,No,DSL,Month-to-month,No,Electronic check,73.96,4725.22,Yes,4+ Years,2,0,0.6092,Medium Risk,Contract One Year
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,Female,0,No,Yes,22,Yes,No phone service,DSL,One year,No,Electronic check,91.62,2012.78,No,1-2 Years,2,0,0.0456,Low Risk,Contract Two Year
e08596db-1d87-4966-8710-d430f071d879,Male,1,Yes,Yes,67,Yes,Yes,DSL,One year,No,Electronic check,43.15,2895.25,No,4+ Years,3,0,0.0287,Low Risk,Contract Two Year
94a1875d-2db6-4edb-82de-ffccf86c2ca2,Female,0,No,Yes,16,Yes,Yes,No,Month-to-month,No,Electronic check,34.19,546.75,Yes,1-2 Years,2,0,0.5878,Medium Risk,Contract One Year
09cb3942-43f5-4a85-bbc9-f87af668a617,Male,1,No,Yes,57,Yes,Yes,Fiber optic,One year,No,Electronic check,52.61,3004.41,No,4+ Years,3,0,0.0815,Low Risk,Contract Two Year
587ef344-6f3f-420c-98b8-e4cc1bc044fc,Female,0,No,Yes,69,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),27.71,1901.82,No,4+ Years,2,1,0.0388,Low Risk,Contract One Year
6fb78271-504d-481f-8953-5b63ba81edd9,Male,0,No,No,62,Yes,Yes,DSL,Two year,No,Credit card (automatic),88.97,5514.53,No,4+ Years,3,1,0.0316,Low Risk,Contract One Year
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,28.08,455.97,Yes,1-2 Years,2,0,0.6904,Medium Risk,Contract One Year
30a900ad-939b-462d-a645-f129629c2ae3,Male,1,No,No,48,Yes,Yes,Fiber optic,One year,Yes,Mailed check,99.34,4762.69,No,4+ Years,3,0,0.0789,Low Risk,Contract Two Year
6fa17735-b572-43d0-8b5c-ea6a41357e8c,Female,1,Yes,No,33,Yes,No,DSL,One year,No,Credit card (automatic),64.95,2148.52,No,2-4 Years,2,1,0.0162,Low Risk,Contract Two Year
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,Female,1,No,Yes,23,Yes,No,No,One year,No,Bank transfer (automatic),23.08,529.66,No,1-2 Years,1,1,0.0196,Low Risk,Contract Two Year
f0b5156b-b82c-4074-afd5-dea589d7fd6c,Male,1,Yes,No,69,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),107.36,7410.01,No,4+ Years,3,1,0.0207,Low Risk,Contract One Year
3270e4fa-abae-4f43-bcae-8081bdf070aa,Male,0,No,No,52,Yes,No,Fiber optic,Two year,No,Mailed check,55.9,2913.12,No,4+ Years,2,0,0.0431,Low Risk,Contract One Year
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,Female,1,No,Yes,19,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),68.82,1309.73,No,1-2 Years,3,1,0.0268,Low Risk,Contract One Year
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,Male,0,No,No,1,Yes,Yes,No,Two year,Yes,Electronic check,72.46,69.5,No,0-1 Year,2,0,0.0328,Low Risk,Contract One Year
1fe771d6-d917-4793-a9d3-c2e6505cc686,Male,1,Yes,Yes,4,Yes,No phone service,DSL,Two year,No,Bank transfer (automatic),80.14,323.37,No,0-1 Year,2,1,0.0244,Low Risk,Contract One Year
81d2c7de-4ce1-4b90-a669-7833b841d0a0,Female,0,Yes,No,2,Yes,No,Fiber optic,One year,Yes,Mailed check,20.91,38.51,No,0-1 Year,2,0,0.0487,Low Risk,Contract Two Year
5380b904-688c-4015-aab9-7e494f2d4796,Female,1,No,No,32,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),112.74,3609.05,Yes,2-4 Years,2,1,0.5931,Medium Risk,Contract One Year
8dedf9fb-4bb0-4f20-b27c-40266703b636,Female,0,No,No,24,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),86.31,2065.18,No,2-4 Years,3,1,0.6805,Medium Risk,Contract One Year
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Male,0,Yes,Yes,35,Yes,No,DSL,Two year,No,Electronic check,82.9,2901.65,No,2-4 Years,2,0,0.0169,Low Risk,Contract One Year
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,Female,1,Yes,No,33,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),99.78,3298.69,No,2-4 Years,2,1,0.0297,Low Risk,Contract One Year
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,Month-to-month,No,Bank transfer (automatic),112.87,4851.92,No,2-4 Years,2,1,0.5042,Medium Risk,Contract One Year
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Two year,No,Credit card (automatic),100.7,6752.37,No,4+ Years,2,1,0.0212,Low Risk,Contract One Year
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,Female,0,Yes,No,40,Yes,Yes,DSL,One year,No,Bank transfer (automatic),109.24,4385.07,No,2-4 Years,3,1,0.0146,Low Risk,Contract Two Year
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Male,0,Yes,No,44,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),45.78,2014.18,Yes,2-4 Years,3,1,0.5385,Medium Risk,Contract One Year
7118e364-7709-4749-927e-ecfaa79ac9aa,Male,0,No,Yes,12,Yes,No,No,One year,Yes,Bank transfer (automatic),28.38,343.63,No,1-2 Years,1,1,0.0188,Low Risk,Contract Two Year
82dc4c8e-36b5-429a-acf5-e81e71316269,Male,1,Yes,No,2,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.17,46.72,Yes,0-1 Year,2,0,0.7292,High Risk,Contract One Year
f5b78cc7-e6b3-4944-8b32-3e357922bac2,Male,1,Yes,Yes,35,Yes,No phone service,DSL,Two year,No,Mailed check,52.07,1823.58,No,2-4 Years,2,0,0.0215,Low Risk,Contract One Year
a8aa7158-2b70-4525-bc67-f831cbc84759,Female,0,No,No,8,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),56.98,459.78,No,0-1 Year,3,1,0.0719,Low Risk,Contract Two Year
a9f25336-83f4-49a9-88a6-39d015b52908,Female,1,Yes,Yes,34,Yes,No phone service,Fiber optic,One year,No,Credit card (automatic),44.45,1510.06,No,2-4 Years,2,1,0.0259,Low Risk,Contract Two Year
17e8392a-55ce-45db-9e87-e04ca2086977,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),30.13,207.6,No,0-1 Year,3,1,0.0664,Low Risk,Contract One Year
3c20592f-c04a-46c4-b3b6-3fe1d1843324,Male,1,Yes,No,29,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),22.19,635.88,No,2-4 Years,2,1,0.3918,Medium Risk,Contract One Year
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Two year,No,Mailed check,115.49,2423.58,No,1-2 Years,2,0,0.0225,Low Risk,Contract One Year
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Male,1,No,Yes,36,Yes,No phone service,Fiber optic,Two year,No,Credit card (automatic),36.08,1303.39,No,2-4 Years,2,1,0.0312,Low Risk,Contract One Year
9c7c7377-79a2-4903-bbe3-3b243eae0032,Female,1,Yes,Yes,24,Yes,No,No,One year,Yes,Mailed check,99.34,2379.46,No,2-4 Years,1,0,0.0479,Low Risk,Contract Two Year
74962764-12a4-4ef0-84bb-b7a9d98868dd,Female,0,Yes,No,49,Yes,No,No,Two year,No,Bank transfer (automatic),91.78,4498.45,No,4+ Years,1,1,0.0359,Low Risk,Contract One Year
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Male,0,No,Yes,36,Yes,No,No,One year,No,Bank transfer (automatic),55.64,2002.42,No,2-4 Years,1,1,0.0209,Low Risk,Contract Two Year
624c69b6-b244-45a7-b7e5-848131c681ec,Male,1,Yes,Yes,24,Yes,No,No,One year,Yes,Credit card (automatic),105.4,2526.5,No,2-4 Years,1,1,0.0298,Low Risk,Contract Two Year
25c73c44-3e75-43b4-a64f-a6637e8f8095,Female,1,Yes,Yes,37,Yes,No phone service,Fiber optic,One year,No,Bank transfer (automatic),42.23,1553.24,No,2-4 Years,2,1,0.0173,Low Risk,Contract Two Year
e4855aa1-016b-4287-b008-05cca7f36ae9,Male,0,No,Yes,55,Yes,No phone service,DSL,Month-to-month,No,Credit card (automatic),93.71,5160.86,Yes,4+ Years,2,1,0.6306,Medium Risk,Contract One Year
e2add909-c521-4f2d-9c45-d539c03f3538,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),108.96,3271.39,Yes,2-4 Years,3,1,0.721,High Risk,Contract One Year
3805f907-6cd6-4193-8746-8f591b494e15,Female,1,No,No,62,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),68.15,4238.63,No,4+ Years,2,1,0.0212,Low Risk,Contract Two Year
b227462c-f53d-4330-8dda-24ba2d06e8cf,Female,0,No,No,13,Yes,Yes,No,Two year,Yes,Electronic check,108.25,1412.65,No,1-2 Years,2,0,0.0318,Low Risk,Contract One Year
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Female,0,No,Yes,49,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,23.63,1164.57,No,4+ Years,3,0,0.4446,Medium Risk,Contract One Year
1f115b76-d92c-4227-aadf-50853fcb7546,Male,1,No,No,61,Yes,No phone service,Fiber optic,Two year,Yes,Credit card (automatic),109.24,6654.89,No,4+ Years,2,1,0.0614,Low Risk,Contract One Year
76f2dbfe-cd29-436f-a222-82e174daaebf,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),50.34,444.23,No,0-1 Year,3,1,0.0386,Low Risk,Contract One Year
8f15ba58-fce6-4504-87f8-424daae65fc1,Female,0,No,No,52,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),75.88,3945.97,No,4+ Years,3,1,0.0446,Low Risk,Contract One Year
c1581092-f335-4ba3-913a-7052986f9025,Male,0,No,No,16,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),63.32,1007.38,No,1-2 Years,2,1,0.0324,Low Risk,Contract Two Year
d0a44432-9cd6-4852-b14c-7df4e4347d51,Female,1,No,No,12,Yes,No,DSL,Two year,No,Credit card (automatic),51.28,611.95,No,1-2 Years,2,1,0.0219,Low Risk,Contract One Year
6d3ee1dc-8139-4443-a45b-712eb8225688,Female,0,No,Yes,53,Yes,No,No,Month-to-month,No,Credit card (automatic),97.8,5196.03,Yes,4+ Years,1,1,0.5857,Medium Risk,Contract One Year
722764e6-8c41-461b-a827-a1b9d4a02e53,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,Two year,No,Mailed check,29.65,1696.0,No,4+ Years,3,0,0.0513,Low Risk,Contract One Year
dc8aee30-be60-43f7-a8be-9288e5af6e39,Male,0,Yes,Yes,53,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.94,3596.14,Yes,4+ Years,2,0,0.5983,Medium Risk,Contract One Year
c074718e-425a-409f-b337-c59979844388,Male,1,No,No,39,Yes,No phone service,No,Month-to-month,Yes,Mailed check,118.34,4603.43,Yes,2-4 Years,1,0,0.7526,High Risk,Contract One Year
46fde062-a33d-47af-9701-410d3f4b1a70,Female,1,No,Yes,5,Yes,No,Fiber optic,One year,Yes,Electronic check,92.32,456.5,No,0-1 Year,2,0,0.1498,Low Risk,Contract Two Year
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Male,0,Yes,No,18,Yes,No phone service,DSL,One year,No,Mailed check,115.6,2078.01,No,1-2 Years,2,0,0.0339,Low Risk,Contract Two Year
709b7d97-464c-44af-bd3f-3799a07295e9,Female,0,Yes,No,9,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),94.78,851.41,Yes,0-1 Year,2,1,0.6909,Medium Risk,Contract One Year
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Female,1,Yes,No,17,Yes,No,DSL,Month-to-month,No,Mailed check,28.41,476.57,Yes,1-2 Years,2,0,0.5249,Medium Risk,Contract One Year
e49d681d-51d8-4c64-95fa-1ab8458f1f19,Female,1,Yes,Yes,7,Yes,Yes,Fiber optic,One year,Yes,Mailed check,61.07,433.14,No,0-1 Year,3,0,0.0318,Low Risk,Contract Two Year
269cd696-236c-4b87-94a0-bccb8a476a87,Female,1,No,Yes,40,Yes,No,No,Month-to-month,Yes,Mailed check,25.56,1018.84,Yes,2-4 Years,1,0,0.4523,Medium Risk,Contract One Year
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,Female,1,Yes,Yes,50,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),107.89,5397.74,Yes,4+ Years,2,1,0.5414,Medium Risk,Contract Two Year
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Female,1,Yes,No,66,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,26.43,1744.65,No,4+ Years,3,0,0.0419,Low Risk,Contract One Year
7746d0ba-8ae8-405b-94b4-a48268586eba,Male,1,No,Yes,37,Yes,No,No,Two year,No,Electronic check,41.69,1547.22,No,2-4 Years,1,0,0.0316,Low Risk,Contract One Year
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,Female,1,Yes,Yes,8,Yes,No phone service,Fiber optic,Month-to-month,No,Bank transfer (automatic),55.86,445.69,No,0-1 Year,2,1,0.4492,Medium Risk,Contract One Year
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Female,1,Yes,Yes,65,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),106.73,6932.83,No,4+ Years,2,1,0.3703,Medium Risk,Contract One Year
05000bc6-b20d-4b6e-b231-1f1795863a76,Male,0,Yes,Yes,17,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.45,1925.66,Yes,1-2 Years,2,1,0.5799,Medium Risk,Contract One Year
9360715f-c3fe-4183-a172-b725db52ca58,Female,0,Yes,No,45,Yes,No phone service,No,One year,Yes,Credit card (automatic),93.96,4225.28,No,2-4 Years,1,1,0.0475,Low Risk,Contract Two Year
f1578470-0182-47c4-ba1b-58066160a6b4,Male,1,No,Yes,70,Yes,Yes,Fiber optic,Two year,No,Electronic check,89.42,6269.72,No,4+ Years,3,0,0.0358,Low Risk,Contract One Year
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,Female,1,Yes,Yes,19,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),96.35,1831.03,No,1-2 Years,3,1,0.4926,Medium Risk,Contract One Year
d5f25073-f414-42b1-a442-9ebbda7b9095,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,One year,Yes,Mailed check,89.11,4811.96,No,4+ Years,2,0,0.0591,Low Risk,Contract Two Year
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Female,1,No,No,19,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),29.43,563.58,Yes,1-2 Years,2,1,0.5678,Medium Risk,Contract One Year
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,Male,0,No,Yes,67,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),43.75,2931.25,No,4+ Years,3,1,0.1711,Low Risk,Contract One Year
45df16b6-382c-443f-bcfc-9b793875394c,Female,1,No,Yes,58,Yes,No phone service,Fiber optic,One year,Yes,Bank transfer (automatic),92.72,5383.37,No,4+ Years,2,1,0.0193,Low Risk,Contract Two Year
638c254c-076e-4bba-bc53-08bf6f92f25e,Male,0,Yes,No,72,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,30.06,2162.46,No,4+ Years,3,0,0.3023,Medium Risk,Contract One Year
cc530e36-addc-4e13-ab3b-4d37560c95ee,Male,0,No,Yes,39,Yes,No phone service,No,Month-to-month,No,Credit card (automatic),93.23,3633.6,Yes,2-4 Years,1,1,0.6102,Medium Risk,Contract One Year
d72b6108-2a40-4f12-b963-f37f67814c1f,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),58.47,3620.24,No,4+ Years,3,1,0.5459,Medium Risk,Contract One Year
fb10987f-20ac-4703-ab67-146a77a6e17c,Male,1,Yes,Yes,25,Yes,No,Fiber optic,One year,Yes,Mailed check,105.54,2647.75,No,2-4 Years,2,0,0.0316,Low Risk,Contract Two Year
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,Female,1,Yes,No,38,Yes,Yes,No,One year,No,Credit card (automatic),62.1,2359.45,No,2-4 Years,2,1,0.0284,Low Risk,Contract Two Year
a9ba5a27-907b-4e36-9786-48f864de82e6,Female,0,No,No,58,Yes,No phone service,No,One year,Yes,Mailed check,19.47,1123.39,No,4+ Years,1,0,0.0522,Low Risk,Contract Two Year
6db99102-a48b-4dbe-957d-94a106f028ff,Female,0,No,Yes,32,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),74.13,2373.14,No,2-4 Years,3,1,0.0409,Low Risk,Contract Two Year
2e85cb21-7631-4e9d-9de9-f86322bd3388,Male,1,Yes,No,47,Yes,Yes,DSL,One year,No,Electronic check,107.81,5063.82,No,2-4 Years,3,0,0.0405,Low Risk,Contract Two Year
